name,code,price,image_url,category
Agua Mineral Natural VILLA DEL SUR 2.25 L,101784,"$198,15",https://static.cotodigital3.com.ar/sitios/fotos/medium/00101700/00101784.jpg?3.0.150n,Bebidas
"Agua De Mesa Nestlé 2.25 L
",475517,"$205,13",https://static.cotodigital3.com.ar/sitios/fotos/medium/00475500/00475517.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON    Botella 2.25 L ,180413,"$206,49",https://static.cotodigital3.com.ar/sitios/fotos/medium/00180400/00180413.jpg?3.0.150n,Bebidas
Agua Sin Gas Mineral VILLA DEL SUR 2.5 Ltr,503824,"$230,32",https://static.cotodigital3.com.ar/sitios/fotos/medium/00503800/00503824.jpg?3.0.150n,Bebidas
"Agua Mineralizada Artificialmente Glaciar Bidón 6.3 L
",475549,"$583,18",https://static.cotodigital3.com.ar/sitios/fotos/medium/00475500/00475549.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON  Tónica Botella 2.25 L ,165089,"$214,75",https://static.cotodigital3.com.ar/sitios/fotos/medium/00165000/00165089.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON  Pomelo Botella 2.25 L ,165109,"$214,75",https://static.cotodigital3.com.ar/sitios/fotos/medium/00165100/00165109.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON Light Pomelo Botella 2.25 L ,175067,"$214,75",https://static.cotodigital3.com.ar/sitios/fotos/medium/00175000/00175067.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON Sin Azúcar Cola Botella 2.25 L ,180415,"$214,75",https://static.cotodigital3.com.ar/sitios/fotos/medium/00180400/00180415.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON  Naranja Botella 2.25 L ,199814,"$214,75",https://static.cotodigital3.com.ar/sitios/fotos/medium/00199800/00199814.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON Sin Azúcar Lima Limón Botella 2.25 L ,197324,"$214,75",https://static.cotodigital3.com.ar/sitios/fotos/medium/00197300/00197324.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON  Lima Limón Botella 2.25 L ,165005,"$214,75",https://static.cotodigital3.com.ar/sitios/fotos/medium/00165000/00165005.jpg?3.0.150n,Bebidas
Agua Con Gas Ser Citrus Bot 2.25 Ltr,267876,"$218,60",https://static.cotodigital3.com.ar/sitios/fotos/medium/00267800/00267876.jpg?3.0.150n,Bebidas
"Gaseosa SPRITE Lima-Limón 1,5 Lt",16203,"$146,10",https://static.cotodigital3.com.ar/sitios/fotos/medium/00016200/00016203.jpg?3.0.150n,Bebidas
"Gaseosa FANTA Naranja 1,5 Lt",16339,"$146,10",https://static.cotodigital3.com.ar/sitios/fotos/medium/00016300/00016339.jpg?3.0.150n,Bebidas
Gaseosa Lim/Lim Light Cunnington Bot 1500 Cmq,197325,"$146,95",https://static.cotodigital3.com.ar/sitios/fotos/medium/00197300/00197325.jpg?3.0.150n,Bebidas
"Agua Mineralizada Artificialmente Glaciar 1.5 L
",9924,"$147,06",https://static.cotodigital3.com.ar/sitios/fotos/medium/00009900/00009924.jpg?3.0.150n,Bebidas
"Gaseosa SPRITE Sin Azúcar Lima-Limón 1,5 Lt",124469,"$147,34",https://static.cotodigital3.com.ar/sitios/fotos/medium/00124400/00124469.jpg?3.0.150n,Bebidas
Agua Con Gas Citrus Ser Pet 1500 Cmq,118647,"$149,91",https://static.cotodigital3.com.ar/sitios/fotos/medium/00118600/00118647.jpg?3.0.150n,Bebidas
Gaseosa Doble Cola   Botella 3 L ,485075,"$303,70",https://static.cotodigital3.com.ar/sitios/fotos/medium/00485000/00485075.jpg?3.0.150n,Bebidas
Gaseosa Doble Cola   Botella 3 L ,485074,"$303,70",https://static.cotodigital3.com.ar/sitios/fotos/medium/00485000/00485074.jpg?3.0.150n,Bebidas
Gaseosa Doble Cola   Botella 3 L ,485068,"$303,70",https://static.cotodigital3.com.ar/sitios/fotos/medium/00485000/00485068.jpg?3.0.150n,Bebidas
Gaseosa DOBLE COLA    Botella 3 L ,260629,"$303,70",https://static.cotodigital3.com.ar/sitios/fotos/medium/00260600/00260629.jpg?3.0.150n,Bebidas
Soda Coto Sifón 2 L,229481,"$202,48",https://static.cotodigital3.com.ar/sitios/fotos/medium/00229400/00229481.jpg?3.0.150n,Bebidas
"Agua Mineral Natural De Manantial Villavicencio 2 L
",12933,"$202,91",https://static.cotodigital3.com.ar/sitios/fotos/medium/00012900/00012933.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON Light Pomelo Botella 1.5 L ,174950,"$152,83",https://static.cotodigital3.com.ar/sitios/fotos/medium/00174900/00174950.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON  Naranja Botella 1.5 L ,200289,"$152,83",https://static.cotodigital3.com.ar/sitios/fotos/medium/00200200/00200289.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON Light Tónica Botella 1.5 L ,472965,"$152,83",https://static.cotodigital3.com.ar/sitios/fotos/medium/00472900/00472965.jpg?3.0.150n,Bebidas
Agua De Mesa BENEDICTINO Sin Gas 500 Ml,523172,"$51,25",https://static.cotodigital3.com.ar/sitios/fotos/medium/00523100/00523172.jpg?3.0.150n,Bebidas
Agua De Mesa BENEDICTINO Con Gas 500 Ml,523173,"$51,25",https://static.cotodigital3.com.ar/sitios/fotos/medium/00523100/00523173.jpg?3.0.150n,Bebidas
Soda Saldan Sifón 2 L,286715,"$205,50",https://static.cotodigital3.com.ar/sitios/fotos/medium/00286700/00286715.jpg?3.0.150n,Bebidas
"Agua Mineralizada Artificialmente Glaciar 2 L
",11378,"$208,78",https://static.cotodigital3.com.ar/sitios/fotos/medium/00011300/00011378.jpg?3.0.150n,Bebidas
Agua Saborizada Con Gas H2oh! Lima Limón Botella 1.5 L,141247,"$156,74",https://static.cotodigital3.com.ar/sitios/fotos/medium/00141200/00141247.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON    Botella 1.5 L ,180361,"$157,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00180300/00180361.jpg?3.0.150n,Bebidas
"Jugo CEPITA DEL VALLE Fresh Naranja 1,5 Lt",495551,"$157,98",https://static.cotodigital3.com.ar/sitios/fotos/medium/00495500/00495551.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON  Tónica Botella 1.5 L ,165001,"$158,10",https://static.cotodigital3.com.ar/sitios/fotos/medium/00165000/00165001.jpg?3.0.150n,Bebidas
Gaseosa DOBLE COLA    Botella 2.25 L ,79713,"$237,94",https://static.cotodigital3.com.ar/sitios/fotos/medium/00079700/00079713.jpg?3.0.150n,Bebidas
"Agua Mineral Natural Sierra De Los Padres 2 L
",187829,"$168,48",https://static.cotodigital3.com.ar/sitios/fotos/medium/00187800/00187829.jpg?3.0.150n,Bebidas
Gaseosa COTO  Tónica Botella 2.25 L ,474193,"$189,78",https://static.cotodigital3.com.ar/sitios/fotos/medium/00474100/00474193.jpg?3.0.150n,Bebidas
Gaseosa COTO Light Cola Botella 2.25 L ,463434,"$189,78",https://static.cotodigital3.com.ar/sitios/fotos/medium/00463400/00463434.jpg?3.0.150n,Bebidas
Gaseosa COTO  Naranja Botella 2.25 L ,457205,"$189,78",https://static.cotodigital3.com.ar/sitios/fotos/medium/00457200/00457205.jpg?3.0.150n,Bebidas
Gaseosa COTO  Lima Limón Botella 2.25 L ,457206,"$189,78",https://static.cotodigital3.com.ar/sitios/fotos/medium/00457200/00457206.jpg?3.0.150n,Bebidas
Gaseosa COTO  Pomelo Botella 2.25 L ,457207,"$189,78",https://static.cotodigital3.com.ar/sitios/fotos/medium/00457200/00457207.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON  Cola Botella 3 L ,460477,"$260,63",https://static.cotodigital3.com.ar/sitios/fotos/medium/00460400/00460477.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON  Pomelo Botella 3 L ,460484,"$260,63",https://static.cotodigital3.com.ar/sitios/fotos/medium/00460400/00460484.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON Light Pomelo Botella 3 L ,465295,"$260,63",https://static.cotodigital3.com.ar/sitios/fotos/medium/00465200/00465295.jpg?3.0.150n,Bebidas
Gaseosa Cunnington   Botella 3 L ,481309,"$260,63",https://static.cotodigital3.com.ar/sitios/fotos/medium/00481300/00481309.jpg?3.0.150n,Bebidas
Agua Mineral Natural VILLA DEL SUR 2.25 L,101784,"$198,15",https://static.cotodigital3.com.ar/sitios/fotos/medium/00101700/00101784.jpg?3.0.150n,Bebidas
"Agua De Mesa Nestlé 2.25 L
",475517,"$205,13",https://static.cotodigital3.com.ar/sitios/fotos/medium/00475500/00475517.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON    Botella 2.25 L ,180413,"$206,49",https://static.cotodigital3.com.ar/sitios/fotos/medium/00180400/00180413.jpg?3.0.150n,Bebidas
Agua Sin Gas Mineral VILLA DEL SUR 2.5 Ltr,503824,"$230,32",https://static.cotodigital3.com.ar/sitios/fotos/medium/00503800/00503824.jpg?3.0.150n,Bebidas
"Agua Mineralizada Artificialmente Glaciar Bidón 6.3 L
",475549,"$583,18",https://static.cotodigital3.com.ar/sitios/fotos/medium/00475500/00475549.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON  Tónica Botella 2.25 L ,165089,"$214,75",https://static.cotodigital3.com.ar/sitios/fotos/medium/00165000/00165089.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON  Pomelo Botella 2.25 L ,165109,"$214,75",https://static.cotodigital3.com.ar/sitios/fotos/medium/00165100/00165109.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON Light Pomelo Botella 2.25 L ,175067,"$214,75",https://static.cotodigital3.com.ar/sitios/fotos/medium/00175000/00175067.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON Sin Azúcar Cola Botella 2.25 L ,180415,"$214,75",https://static.cotodigital3.com.ar/sitios/fotos/medium/00180400/00180415.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON  Naranja Botella 2.25 L ,199814,"$214,75",https://static.cotodigital3.com.ar/sitios/fotos/medium/00199800/00199814.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON Sin Azúcar Lima Limón Botella 2.25 L ,197324,"$214,75",https://static.cotodigital3.com.ar/sitios/fotos/medium/00197300/00197324.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON  Lima Limón Botella 2.25 L ,165005,"$214,75",https://static.cotodigital3.com.ar/sitios/fotos/medium/00165000/00165005.jpg?3.0.150n,Bebidas
Agua Con Gas Ser Citrus Bot 2.25 Ltr,267876,"$218,60",https://static.cotodigital3.com.ar/sitios/fotos/medium/00267800/00267876.jpg?3.0.150n,Bebidas
"Gaseosa SPRITE Lima-Limón 1,5 Lt",16203,"$146,10",https://static.cotodigital3.com.ar/sitios/fotos/medium/00016200/00016203.jpg?3.0.150n,Bebidas
"Gaseosa FANTA Naranja 1,5 Lt",16339,"$146,10",https://static.cotodigital3.com.ar/sitios/fotos/medium/00016300/00016339.jpg?3.0.150n,Bebidas
Gaseosa Lim/Lim Light Cunnington Bot 1500 Cmq,197325,"$146,95",https://static.cotodigital3.com.ar/sitios/fotos/medium/00197300/00197325.jpg?3.0.150n,Bebidas
"Agua Mineralizada Artificialmente Glaciar 1.5 L
",9924,"$147,06",https://static.cotodigital3.com.ar/sitios/fotos/medium/00009900/00009924.jpg?3.0.150n,Bebidas
"Gaseosa SPRITE Sin Azúcar Lima-Limón 1,5 Lt",124469,"$147,34",https://static.cotodigital3.com.ar/sitios/fotos/medium/00124400/00124469.jpg?3.0.150n,Bebidas
Agua Con Gas Citrus Ser Pet 1500 Cmq,118647,"$149,91",https://static.cotodigital3.com.ar/sitios/fotos/medium/00118600/00118647.jpg?3.0.150n,Bebidas
Gaseosa Doble Cola   Botella 3 L ,485075,"$303,70",https://static.cotodigital3.com.ar/sitios/fotos/medium/00485000/00485075.jpg?3.0.150n,Bebidas
Gaseosa Doble Cola   Botella 3 L ,485074,"$303,70",https://static.cotodigital3.com.ar/sitios/fotos/medium/00485000/00485074.jpg?3.0.150n,Bebidas
Gaseosa Doble Cola   Botella 3 L ,485068,"$303,70",https://static.cotodigital3.com.ar/sitios/fotos/medium/00485000/00485068.jpg?3.0.150n,Bebidas
Gaseosa DOBLE COLA    Botella 3 L ,260629,"$303,70",https://static.cotodigital3.com.ar/sitios/fotos/medium/00260600/00260629.jpg?3.0.150n,Bebidas
Soda Coto Sifón 2 L,229481,"$202,48",https://static.cotodigital3.com.ar/sitios/fotos/medium/00229400/00229481.jpg?3.0.150n,Bebidas
"Agua Mineral Natural De Manantial Villavicencio 2 L
",12933,"$202,91",https://static.cotodigital3.com.ar/sitios/fotos/medium/00012900/00012933.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON Light Pomelo Botella 1.5 L ,174950,"$152,83",https://static.cotodigital3.com.ar/sitios/fotos/medium/00174900/00174950.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON  Naranja Botella 1.5 L ,200289,"$152,83",https://static.cotodigital3.com.ar/sitios/fotos/medium/00200200/00200289.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON Light Tónica Botella 1.5 L ,472965,"$152,83",https://static.cotodigital3.com.ar/sitios/fotos/medium/00472900/00472965.jpg?3.0.150n,Bebidas
Agua De Mesa BENEDICTINO Sin Gas 500 Ml,523172,"$51,25",https://static.cotodigital3.com.ar/sitios/fotos/medium/00523100/00523172.jpg?3.0.150n,Bebidas
Agua De Mesa BENEDICTINO Con Gas 500 Ml,523173,"$51,25",https://static.cotodigital3.com.ar/sitios/fotos/medium/00523100/00523173.jpg?3.0.150n,Bebidas
Soda Saldan Sifón 2 L,286715,"$205,50",https://static.cotodigital3.com.ar/sitios/fotos/medium/00286700/00286715.jpg?3.0.150n,Bebidas
"Agua Mineralizada Artificialmente Glaciar 2 L
",11378,"$208,78",https://static.cotodigital3.com.ar/sitios/fotos/medium/00011300/00011378.jpg?3.0.150n,Bebidas
Agua Saborizada Con Gas H2oh! Lima Limón Botella 1.5 L,141247,"$156,74",https://static.cotodigital3.com.ar/sitios/fotos/medium/00141200/00141247.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON    Botella 1.5 L ,180361,"$157,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00180300/00180361.jpg?3.0.150n,Bebidas
"Jugo CEPITA DEL VALLE Fresh Naranja 1,5 Lt",495551,"$157,98",https://static.cotodigital3.com.ar/sitios/fotos/medium/00495500/00495551.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON  Tónica Botella 1.5 L ,165001,"$158,10",https://static.cotodigital3.com.ar/sitios/fotos/medium/00165000/00165001.jpg?3.0.150n,Bebidas
Gaseosa DOBLE COLA    Botella 2.25 L ,79713,"$237,94",https://static.cotodigital3.com.ar/sitios/fotos/medium/00079700/00079713.jpg?3.0.150n,Bebidas
"Agua De Mesa Kin Sin Gas 2,25 Lt
",462359,"$238,45",https://static.cotodigital3.com.ar/sitios/fotos/medium/00462300/00462359.jpg?3.0.150n,Bebidas
Gaseosa COTO  Tónica Botella 2.25 L ,474193,"$189,78",https://static.cotodigital3.com.ar/sitios/fotos/medium/00474100/00474193.jpg?3.0.150n,Bebidas
Gaseosa COTO Light Cola Botella 2.25 L ,463434,"$189,78",https://static.cotodigital3.com.ar/sitios/fotos/medium/00463400/00463434.jpg?3.0.150n,Bebidas
Gaseosa COTO  Naranja Botella 2.25 L ,457205,"$189,78",https://static.cotodigital3.com.ar/sitios/fotos/medium/00457200/00457205.jpg?3.0.150n,Bebidas
Gaseosa COTO  Lima Limón Botella 2.25 L ,457206,"$189,78",https://static.cotodigital3.com.ar/sitios/fotos/medium/00457200/00457206.jpg?3.0.150n,Bebidas
Gaseosa COTO  Pomelo Botella 2.25 L ,457207,"$189,78",https://static.cotodigital3.com.ar/sitios/fotos/medium/00457200/00457207.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON  Cola Botella 3 L ,460477,"$260,63",https://static.cotodigital3.com.ar/sitios/fotos/medium/00460400/00460477.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON  Pomelo Botella 3 L ,460484,"$260,63",https://static.cotodigital3.com.ar/sitios/fotos/medium/00460400/00460484.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON Light Pomelo Botella 3 L ,465295,"$260,63",https://static.cotodigital3.com.ar/sitios/fotos/medium/00465200/00465295.jpg?3.0.150n,Bebidas
Gaseosa Cunnington   Botella 3 L ,481309,"$260,63",https://static.cotodigital3.com.ar/sitios/fotos/medium/00481300/00481309.jpg?3.0.150n,Bebidas
Agua Mineral Natural VILLA DEL SUR 2.25 L,101784,"$198,15",https://static.cotodigital3.com.ar/sitios/fotos/medium/00101700/00101784.jpg?3.0.150n,Bebidas
"Agua De Mesa Nestlé 2.25 L
",475517,"$205,13",https://static.cotodigital3.com.ar/sitios/fotos/medium/00475500/00475517.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON    Botella 2.25 L ,180413,"$206,49",https://static.cotodigital3.com.ar/sitios/fotos/medium/00180400/00180413.jpg?3.0.150n,Bebidas
Agua Sin Gas Mineral VILLA DEL SUR 2.5 Ltr,503824,"$230,32",https://static.cotodigital3.com.ar/sitios/fotos/medium/00503800/00503824.jpg?3.0.150n,Bebidas
"Agua Mineralizada Artificialmente Glaciar Bidón 6.3 L
",475549,"$583,18",https://static.cotodigital3.com.ar/sitios/fotos/medium/00475500/00475549.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON  Tónica Botella 2.25 L ,165089,"$214,75",https://static.cotodigital3.com.ar/sitios/fotos/medium/00165000/00165089.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON  Pomelo Botella 2.25 L ,165109,"$214,75",https://static.cotodigital3.com.ar/sitios/fotos/medium/00165100/00165109.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON Light Pomelo Botella 2.25 L ,175067,"$214,75",https://static.cotodigital3.com.ar/sitios/fotos/medium/00175000/00175067.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON Sin Azúcar Cola Botella 2.25 L ,180415,"$214,75",https://static.cotodigital3.com.ar/sitios/fotos/medium/00180400/00180415.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON  Naranja Botella 2.25 L ,199814,"$214,75",https://static.cotodigital3.com.ar/sitios/fotos/medium/00199800/00199814.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON Sin Azúcar Lima Limón Botella 2.25 L ,197324,"$214,75",https://static.cotodigital3.com.ar/sitios/fotos/medium/00197300/00197324.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON  Lima Limón Botella 2.25 L ,165005,"$214,75",https://static.cotodigital3.com.ar/sitios/fotos/medium/00165000/00165005.jpg?3.0.150n,Bebidas
Agua Con Gas Ser Citrus Bot 2.25 Ltr,267876,"$218,60",https://static.cotodigital3.com.ar/sitios/fotos/medium/00267800/00267876.jpg?3.0.150n,Bebidas
"Gaseosa SPRITE Lima-Limón 1,5 Lt",16203,"$146,10",https://static.cotodigital3.com.ar/sitios/fotos/medium/00016200/00016203.jpg?3.0.150n,Bebidas
"Gaseosa FANTA Naranja 1,5 Lt",16339,"$146,10",https://static.cotodigital3.com.ar/sitios/fotos/medium/00016300/00016339.jpg?3.0.150n,Bebidas
Gaseosa Lim/Lim Light Cunnington Bot 1500 Cmq,197325,"$146,95",https://static.cotodigital3.com.ar/sitios/fotos/medium/00197300/00197325.jpg?3.0.150n,Bebidas
"Agua Mineralizada Artificialmente Glaciar 1.5 L
",9924,"$147,06",https://static.cotodigital3.com.ar/sitios/fotos/medium/00009900/00009924.jpg?3.0.150n,Bebidas
"Gaseosa SPRITE Sin Azúcar Lima-Limón 1,5 Lt",124469,"$147,34",https://static.cotodigital3.com.ar/sitios/fotos/medium/00124400/00124469.jpg?3.0.150n,Bebidas
Agua Con Gas Citrus Ser Pet 1500 Cmq,118647,"$149,91",https://static.cotodigital3.com.ar/sitios/fotos/medium/00118600/00118647.jpg?3.0.150n,Bebidas
Gaseosa Doble Cola   Botella 3 L ,485075,"$303,70",https://static.cotodigital3.com.ar/sitios/fotos/medium/00485000/00485075.jpg?3.0.150n,Bebidas
Gaseosa Doble Cola   Botella 3 L ,485074,"$303,70",https://static.cotodigital3.com.ar/sitios/fotos/medium/00485000/00485074.jpg?3.0.150n,Bebidas
Gaseosa Doble Cola   Botella 3 L ,485068,"$303,70",https://static.cotodigital3.com.ar/sitios/fotos/medium/00485000/00485068.jpg?3.0.150n,Bebidas
Gaseosa DOBLE COLA    Botella 3 L ,260629,"$303,70",https://static.cotodigital3.com.ar/sitios/fotos/medium/00260600/00260629.jpg?3.0.150n,Bebidas
Soda Coto Sifón 2 L,229481,"$202,48",https://static.cotodigital3.com.ar/sitios/fotos/medium/00229400/00229481.jpg?3.0.150n,Bebidas
"Agua Mineral Natural De Manantial Villavicencio 2 L
",12933,"$202,91",https://static.cotodigital3.com.ar/sitios/fotos/medium/00012900/00012933.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON Light Pomelo Botella 1.5 L ,174950,"$152,83",https://static.cotodigital3.com.ar/sitios/fotos/medium/00174900/00174950.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON  Naranja Botella 1.5 L ,200289,"$152,83",https://static.cotodigital3.com.ar/sitios/fotos/medium/00200200/00200289.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON Light Tónica Botella 1.5 L ,472965,"$152,83",https://static.cotodigital3.com.ar/sitios/fotos/medium/00472900/00472965.jpg?3.0.150n,Bebidas
Agua De Mesa BENEDICTINO Sin Gas 500 Ml,523172,"$51,25",https://static.cotodigital3.com.ar/sitios/fotos/medium/00523100/00523172.jpg?3.0.150n,Bebidas
Agua De Mesa BENEDICTINO Con Gas 500 Ml,523173,"$51,25",https://static.cotodigital3.com.ar/sitios/fotos/medium/00523100/00523173.jpg?3.0.150n,Bebidas
Soda Saldan Sifón 2 L,286715,"$205,50",https://static.cotodigital3.com.ar/sitios/fotos/medium/00286700/00286715.jpg?3.0.150n,Bebidas
"Agua Mineralizada Artificialmente Glaciar 2 L
",11378,"$208,78",https://static.cotodigital3.com.ar/sitios/fotos/medium/00011300/00011378.jpg?3.0.150n,Bebidas
Agua Saborizada Con Gas H2oh! Lima Limón Botella 1.5 L,141247,"$156,74",https://static.cotodigital3.com.ar/sitios/fotos/medium/00141200/00141247.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON    Botella 1.5 L ,180361,"$157,00",https://static.cotodigital3.com.ar/sitios/fotos/medium/00180300/00180361.jpg?3.0.150n,Bebidas
"Jugo CEPITA DEL VALLE Fresh Naranja 1,5 Lt",495551,"$157,98",https://static.cotodigital3.com.ar/sitios/fotos/medium/00495500/00495551.jpg?3.0.150n,Bebidas
Gaseosa CUNNINGTON  Tónica Botella 1.5 L ,165001,"$158,10",https://static.cotodigital3.com.ar/sitios/fotos/medium/00165000/00165001.jpg?3.0.150n,Bebidas
Gaseosa DOBLE COLA    Botella 2.25 L ,79713,"$237,94",https://static.cotodigital3.com.ar/sitios/fotos/medium/00079700/00079713.jpg?3.0.150n,Bebidas
"Agua De Mesa Kin Sin Gas 2,25 Lt
",462359,"$238,45",https://static.cotodigital3.com.ar/sitios/fotos/medium/00462300/00462359.jpg?3.0.150n,Bebidas
"Gaseosa CRUSH Sin Azúcar Naranja 2,25 Lt",85213,"$238,86",https://static.cotodigital3.com.ar/sitios/fotos/medium/00085200/00085213.jpg?3.0.150n,Bebidas
Gaseosa COTO Light Cola Botella 2.25 L ,463434,"$189,78",https://static.cotodigital3.com.ar/sitios/fotos/medium/00463400/00463434.jpg?3.0.150n,Bebidas
Gaseosa COTO  Naranja Botella 2.25 L ,457205,"$189,78",https://static.cotodigital3.com.ar/sitios/fotos/medium/00457200/00457205.jpg?3.0.150n,Bebidas
Gaseosa COTO  Lima Limón Botella 2.25 L ,457206,"$189,78",https://static.cotodigital3.com.ar/sitios/fotos/medium/00457200/00457206.jpg?3.0.150n,Bebidas
Gaseosa COTO  Pomelo Botella 2.25 L ,457207,"$189,78",https://static.cotodigital3.com.ar/sitios/fotos/medium/00457200/00457207.jpg?3.0.150n,Bebidas
